https://github.com/hamler-lang/hamler,Haskell-style functional programming language running on Erlang VM.
https://github.com/meilisearch/MeiliSearch,"Lightning Fast, Ultra Relevant, and Typo-Tolerant Search Engine"
https://github.com/facebookresearch/detr,End-to-End Object Detection with Transformers
https://github.com/MichaelMure/git-bug,"Distributed, offline-first bug tracker embedded in git, with bridges"
https://github.com/Shen-Language/shen-sources,The Official Shen Sources
https://github.com/nmigen/nmigen,A refreshed Python toolbox for building complex digital hardware
https://github.com/nickbjohnson4224/rhombus,a hobby operating system written in C
https://github.com/tree-sitter/tree-sitter,An incremental parsing system for programming tools
https://github.com/alexwennerberg/gourami,"A decentralized social network for the small web, implemented in ActivityPub"
https://github.com/jskjott/git-for-filmmakers,Prototype Git GUI for Filmmaking
https://github.com/dylanaraps/pure-sh-bible,📖 A collection of pure POSIX sh alternatives to external processes.
https://github.com/jondashkyle/nanocontent,read directories of content into an object
https://github.com/olive-editor/olive,Free open-source non-linear video editor
https://github.com/hundredrabbits/Themes,Simple Theme Framework
https://github.com/commaai/openpilot,openpilot is an open source driver assistance system. openpilot performs the functions of Automated Lane Centering and Adaptive Cruise Control for over 85 supported car makes and models.
https://github.com/traefik/traefik,The Cloud Native Application Proxy
https://github.com/witheve/Eve,Better tools for thought
https://github.com/tulir/gomuks,A terminal based Matrix client written in Go.
https://github.com/gokcehan/lf,Terminal file manager
https://github.com/hundredrabbits/Ronin,Experimental Graphics Terminal
https://github.com/skx/gobasic,A BASIC interpreter written in golang.
https://github.com/abstracthat/dactyl-manuform,
https://github.com/free5gc/free5gc,Open source 5G core network base on 3GPP R15
https://github.com/johnboiles/obs-mac-virtualcam,"Creates a virtual webcam device from the output of OBS. Especially useful for streaming smooth, composited video into Zoom, Hangouts, Jitsi etc. Like CatxFish/obs-virtualcam but for macOS."
https://github.com/jbochi/gifstreaming,"Live video streaming server using animated GIFs, Python and Node.js"
https://github.com/toplap/awesome-livecoding,All things livecoding
https://github.com/joshiemoore/snakeware,A free Linux distro with a Python-based userspace
https://github.com/auxoncorp/modality-probe,A distributed causal tracing system suitable for embedded use.
https://github.com/dys-bigwig/Bidirectional-Lambda-Calculus,
https://github.com/zachgk/catln,A high-level programming language
https://github.com/opencompany/awesome-open-company,A community-curated list of awesome open companies.
https://github.com/pimusicbox/pimusicbox,An image (SD-card) to turn the Raspberry Pi into an easy to use MusicBox with Spotify playback and AirTunes streaming
https://github.com/beetbox/beets,music library manager and MusicBrainz tagger
